,text,label
1248,"میگم یه پرسپولیسی با خودتون برید مقر ای فی سی رو بهتون نشون بده شاید یه مرد سال اسیا گرفتید میگم یه پرسپولیسی با خودتون برید اگه بونجاح بهتون تجاوز کرد انتقانتون رو بگیره میگم یه پرسپولیسی با خودتون برید راه رو بهتون نشون بده تو شیش تا شیش تا نخورید بین نه جانبه</s>VERB,NUM,NOUN,NOUN,ADP,PRON,PRON,VERB,NOUN,NOUN,NOUN,NOUN,ADP,ADP,PRON,NOUN,VERB,ADV,NUM,NOUN,NOUN,NOUN,VERB,VERB,VERB,NUM,NOUN,NOUN,ADP,PRON,PRON,VERB,SCONJ,PROPN,PROPN,PROPN,ADP,PRON,NOUN,VERB,NOUN,NOUN,PRON,ADP,VERB,VERB,VERB,NUM,NOUN,NOUN,ADP,PRON,PRON,VERB,NOUN,ADP,ADP,PRON,NOUN,VERB,ADP,PROPN,NOUN,NUM,NUM,ADP,NUM,NUM,SCONJ,VERB,VERB,VERB,VERB,PROPN,NOUN,ADV,NUM,NOUN,ADJ,PUNCT</s></s>!</s>",OTHER
1249,"همهش هم که عشق و مهر و دوستی جواب نمیده بعضیوقتها باید آتش خشم و کینه و نفرت رو تو دلت زنده نگه داری</s>NOUN,PRON,ADV,SCONJ,NOUN,CCONJ,NOUN,CCONJ,NOUN,NOUN,VERB,VERB,PUNCT,DET,NOUN,NOUN,AUX,NOUN,NOUN,NOUN,NOUN,CCONJ,NOUN,NOUN,CCONJ,NOUN,ADP,PRON,PUNCT,NOUN,PRON,ADJ,VERB,VERB,PUNCT</s>",HATE
1250,"کارنامهساله فقط تلاش جون و دانشجو نخبه برای فرار از ایران</s>کارنامه۳۸ساله</s></s>PUNCT,NOUN,NOUN,NUM,ADJ,ADJ,ADV,NOUN,ADJ,ADJ,CCONJ,NOUN,ADJ,ADJ,ADP,NOUN,ADP,PROPN</s>",SAD
1251,"من نه ادعا کردم وضع مردم خوبهاگه حوصله ام سر بره چی یکی از بزرگترین ترس هامه براش به صورت جدی برنامه ریزی میکنم توی کوله زلزلم یه کتاب و چراغ قوه و کلی باطری گذاشته بودم که اگه سالم موندم مجبور شدم یه هفته منتظر بمونم اون زیر که پیدام کن حوصلم سر نره وحشتناکه یه هفته به آوار زل بزنی</s>PRON,ADV,NOUN,VERB,NOUN,NOUN,ADJ,NOUN,ADJ,NOUN,NOUN,AUX,ADP,VERB,VERB,ADV,PUNCT,NOUN,ADP,ADJ,NOUN,PRON,AUX,PUNCT,ADP,PRON,ADP,NOUN,ADJ,NOUN,NOUN,VERB,PUNCT,ADP,NOUN,NOUN,NOUN,PRON,NUM,NOUN,CCONJ,NOUN,NOUN,CCONJ,ADV,NOUN,NOUN,ADJ,VERB,AUX,SCONJ,SCONJ,ADJ,VERB,VERB,ADJ,AUX,NUM,NOUN,ADJ,VERB,VERB,VERB,DET,NOUN,SCONJ,ADJ,PRON,VERB,VERB,NOUN,PRON,ADP,VERB,AUX,PUNCT,ADJ,ADJ,AUX,NUM,NOUN,ADP,NOUN,NOUN,NOUN,NOUN,VERB,VERB</s>",FEAR
1252,"خیلی بده که من وقتی از یکی بدم میاد همه کاراش میره رو اعصابم</s>ADV,ADJ,SCONJ,PRON,NOUN,ADP,NOUN,VERB,VERB,NOUN,NOUN,PRON,VERB,VERB,ADP,NOUN,PRON</s>",ANGRY
1253,"همیشه بلافاصله بعد از لحظات شیرینی که تجربه کردم یه حس پوچی و ترس بهم دست داده که نکنه یه روز چشم باز کنم و بینم عامل چنین لحظاتی رو برای همیشه از دست دادم خیلی حس بدیه و انرژیم رو ازم میگیره</s>NOUN,ADV,ADP,ADP,NOUN,ADJ,ADJ,SCONJ,NOUN,VERB,PUNCT,NUM,NOUN,NOUN,NOUN,CCONJ,NOUN,PRON,NOUN,VERB,SCONJ,ADV,AUX,NUM,NOUN,NOUN,ADJ,VERB,CCONJ,VERB,VERB,NOUN,DET,NOUN,ADP,ADP,ADP,NOUN,ADP,NOUN,VERB,PUNCT,ADV,NOUN,ADJ,AUX,CCONJ,NOUN,PRON,ADP,ADP,PRON,VERB,VERB,PUNCT</s>",FEAR
1254,"بیاید بهتون روش جذب دخترای شرکت در روز رو یاد بدم یه ترشی آلبالو میخرید میرید تعارف میکنید روز دوم همه موقع ناهار با لبخند بشقاب به دست پشت در اتاقتن</s>VERB,VERB,VERB,ADP,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,ADP,NUM,NOUN,ADP,NOUN,VERB,NUM,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,VERB,VERB,PUNCT,VERB,VERB,NOUN,NOUN,VERB,PUNCT,NOUN,ADJ,PRON,NOUN,NOUN,NOUN,ADP,NOUN,PUNCT,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,NOUN,NOUN</s>",HAPPY
1255,"بهمن روز ورود رفیقدوست های فرصت طلب به سفره انقلاب را تسلیت عرض مینمایم بنیادمستضعفان عجب بنیادیست اماما روحت شاد کجای که رانده رو بینی که چه راندگانی بهم زده است</s>رفيق_دوست,بنياد_مستضعفان</s></s>NUM,NUM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,INTJ,INTJ,INTJ,NOUN,NOUN,ADJ,ADJ,ADP,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,NOUN,VERB,VERB,VERB,PUNCT,NOUN,PROPN,PROPN,NOUN,PROPN,NOUN,PROPN,PROPN,ADV,ADV,ADJ,AUX,NOUN,INTJ,NOUN,PRON,ADJ,ADV,NOUN,ADJ,SCONJ,NOUN,ADP,VERB,VERB,VERB,SCONJ,DET,NOUN,NOUN,NOUN,ADJ,PRON,VERB,AUX,PUNCT</s></s>!,!</s>",SAD
1256,"آقای روحانی نمیشه هر سری هوای بزنی بجای هوای زدن مخاطبت رو مشخص کن اگر تابع دستور شماست بجای انتقاد فرمان بده و اگر تبعیت نمیکن برکنار کن اگر از زیر مجموعه های دولت نیستند ولی مانع تراشی میکند و چوب لای چرخ تصمیمات دولت میذارن واضح و مشخص معرفیشون کن</s>روحانی</s></s>NOUN,NOUN,PROPN,PROPN,AUX,DET,NOUN,ADJ,VERB,VERB,PUNCT,ADP,ADP,NOUN,NOUN,PUNCT,NOUN,PRON,ADP,ADJ,VERB,SCONJ,ADJ,NOUN,PRON,AUX,ADP,ADP,NOUN,PUNCT,NOUN,VERB,CCONJ,SCONJ,NOUN,NOUN,VERB,VERB,VERB,ADJ,ADJ,ADJ,VERB,PUNCT,SCONJ,ADP,NOUN,NOUN,NOUN,NOUN,AUX,CCONJ,NOUN,NOUN,NOUN,VERB,CCONJ,NOUN,ADP,ADP,NOUN,NOUN,NOUN,NOUN,VERB,VERB,VERB,PUNCT,ADJ,CCONJ,ADJ,PUNCT,NOUN,PRON,VERB</s>",OTHER
1257,"فتحی سهم خواه کسانی هستند که دها نفر را واسطه کردند تا من به آنها پست بدهم ولی من این کار را نکردم سهم خواه کسانی هستند که به مسئولان وزارت ورزش زنگ زدند تا در باشگاه سمت بگیرند اما باشگاه به آنها سمت نداد متن کامل</s>PROPN,PROPN,PUNCT,ADJ,ADJ,ADJ,NOUN,AUX,SCONJ,NUM,DET,NOUN,ADP,NOUN,VERB,SCONJ,PRON,ADP,PRON,NOUN,VERB,VERB,CCONJ,PRON,DET,NOUN,ADP,VERB,VERB,ADJ,ADJ,ADJ,NOUN,AUX,SCONJ,ADP,NOUN,PROPN,PROPN,NOUN,VERB,VERB,SCONJ,ADP,NOUN,NOUN,VERB,CCONJ,NOUN,ADP,PRON,NOUN,VERB,NOUN,ADJ,PUNCT</s>",OTHER
1258,"امروز بهمن خشم مردم از نظام به مرحله فوران رسیده مالباختگان موسه ثامن در مقابل بانک مرکزی را تخریب کردند این خشم با شواف های تکراری مثل بهمن نه خاموش میشه نه منحرف اعتراضاتسراسری</s>اعتراضات_سراسری</s></s>NOUN,NUM,NUM,NOUN,NOUN,PUNCT,PUNCT,PUNCT,NOUN,NOUN,NOUN,ADP,NOUN,ADP,NOUN,NOUN,NOUN,VERB,PUNCT,NOUN,NOUN,NOUN,NOUN,PUNCT,PROPN,PROPN,PROPN,NOUN,NOUN,NOUN,PROPN,PROPN,ADP,NOUN,VERB,PUNCT,PUNCT,DET,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,ADJ,ADJ,ADP,NUM,NOUN,NOUN,ADV,ADJ,AUX,ADV,ADJ,ADJ,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,PUNCT,ADJ,ADJ,ADJ</s>",ANGRY
1259,"در مورد آدمها قضاوت نکنیم ما برای شگفت انگیز بودن به دنیا آمده ایم نه برای بی نقص بودن</s>ADP,NOUN,NOUN,NOUN,NOUN,VERB,VERB,PRON,ADP,ADJ,ADJ,NOUN,ADP,NOUN,VERB,AUX,ADV,ADP,ADJ,NOUN,NOUN,PUNCT,PUNCT,PUNCT</s></s>!,!,!,!,!,!</s>",OTHER
1260,"سلام من اصلا موفق نمیشم کارت به کارت انجام بدم مشکل چیه</s>INTJ,PRON,ADV,ADJ,VERB,VERB,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,VERB,NOUN,NOUN,AUX,AUX,PUNCT</s>",OTHER
1261,"یادتونه امام خمینی چی گفت بترسید از خشم مردم</s>NOUN,AUX,AUX,PROPN,PROPN,PRON,VERB,VERB,VERB,ADP,NOUN,NOUN,NOUN</s>",FEAR
1262,"مسیح جان میخای بیای ایران چکار اینا ک دارن فرار میکنبنظرم همونجا تو خیابونا بهتم تجاوز کن هوس اومدن نکن</s>PROPN,PROPN,VERB,VERB,VERB,VERB,VERB,PROPN,ADV,VERB,PRON,PRON,SCONJ,AUX,AUX,NOUN,VERB,VERB,VERB,PUNCT,ADP,NOUN,AUX,DET,DET,NOUN,ADP,NOUN,NOUN,NOUN,NOUN,ADP,PRON,NOUN,VERB,VERB,NOUN,NOUN,NOUN,VERB,PUNCT</s>",OTHER
1263,"یکیشو گرفتم تو شگفت انگیز عالیه هست بیسش عالی و صدا خوبی داره من ایتو با سودو گرفتم دوتاشون عالیناز مسئولان میخواهم پلاسکویرویآب یعنی سانچی را فراموش نکند به زودی خانوادهای قربانیان این حادثه تلخ کوهی از مشکلات را در کنار تلخی جانکاه از دست دادن عزیزانشان تجربه میکند از همین امروز به فکر فردای این خانوادها باشید پلاسکو مسجدجامعی</s>پلاسکوی_روی_آب,سانچی,پلاسکو,مسجدجامعی</s></s>PUNCT,NOUN,PRON,VERB,VERB,ADP,ADJ,ADJ,PUNCT,ADJ,AUX,AUX,PUNCT,NOUN,PRON,ADJ,CCONJ,NOUN,ADJ,VERB,PUNCT,PRON,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,NOUN,VERB,VERB,NUM,NOUN,PRON,ADJ,AUX,PUNCT,ADP,NOUN,VERB,VERB,VERB,PUNCT,NOUN,NOUN,NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,SCONJ,PUNCT,NOUN,NOUN,PART,NOUN,VERB,VERB,PUNCT,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,DET,NOUN,ADJ,PUNCT,NOUN,NOUN,ADP,NOUN,ADP,ADP,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,ADP,NOUN,NOUN,NOUN,PRON,NOUN,VERB,PUNCT,ADP,DET,NOUN,ADP,NOUN,NOUN,ADP,DET,NOUN,NOUN,AUX,PUNCT,PUNCT,NOUN,NOUN,NOUN,PUNCT,NOUN,NOUN,PROPN,ADJ</s>",SAD
1264,"یاران چه غریبانه رفتند از این خانه روحشان شاد و یادشان گرامی خداوند متعال به خانواده‌های بزرگوارشان سلامت صبر و طاقت عطا فرماید</s>NOUN,NOUN,DET,ADJ,ADJ,VERB,VERB,ADP,DET,NOUN,NOUN,PRON,ADJ,CCONJ,NOUN,PRON,ADJ,NOUN,ADJ,ADP,NOUN,NOUN,ADJ,ADJ,PRON,NOUN,CCONJ,NOUN,CCONJ,NOUN,NOUN,VERB,VERB,PUNCT</s>",SAD
1265,"تیم ملی اوریجینال ایران امروز رفت بدون بدرقه مسئولان مسئولانی که ماه قبل از فینال آسیا خشتک خود را برای تیم ملی فیک میدریدند به کوری چشم شما تیم ملی اوریجینال با جام برمیگرد اما روز استقبال از قهرمانان ما خشتک شما را میدریم</s>NOUN,ADJ,PROPN,ADJ,ADJ,ADJ,PROPN,NOUN,VERB,ADP,NOUN,NOUN,NOUN,PUNCT,NOUN,PRON,SCONJ,NUM,NOUN,ADP,ADP,NOUN,NOUN,PROPN,NOUN,NOUN,NOUN,PRON,ADP,ADP,NOUN,ADJ,NOUN,NOUN,VERB,VERB,VERB,VERB,PUNCT,ADP,NOUN,NOUN,NOUN,PRON,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADP,NOUN,VERB,VERB,CCONJ,NOUN,NOUN,ADP,NOUN,PRON,NOUN,NOUN,NOUN,PRON,ADP,VERB,VERB,VERB,PUNCT</s>",ANGRY
1266,"شهریه دانشگاه ترسناک ترین جمله این روزا</s>NOUN,NOUN,NOUN,PUNCT,PUNCT,ADJ,ADJ,ADJ,ADJ,NOUN,DET,NOUN,NOUN,PUNCT</s></s>!,!,!</s>",FEAR
1267,"کثافت حالم از همشون بهم میخوره واقعا من اگه تو ایران بدنیا نمیومدم فکر کنم به همه انسانهای رو زمین احترام میزاشتم ولی واقعا دوست دارم اینارو خفه کنم چجوری ترس ونفرت پخش میکن باور کن خداهم از اینا بدش میاد میدونم</s>NOUN,NOUN,NOUN,NOUN,NOUN,PRON,ADP,PRON,PRON,ADP,VERB,VERB,VERB,ADV,PRON,SCONJ,ADP,PROPN,ADJ,NOUN,VERB,VERB,VERB,NOUN,VERB,ADP,PRON,NOUN,NOUN,ADP,NOUN,NOUN,VERB,VERB,VERB,CCONJ,ADV,NOUN,VERB,PRON,PART,NOUN,NOUN,VERB,ADV,NOUN,NOUN,CCONJ,NOUN,NOUN,NOUN,VERB,VERB,VERB,NOUN,VERB,NOUN,ADV,ADP,PRON,PRON,ADJ,PRON,VERB,VERB,VERB,VERB</s>",HATE
1268,"سلام وقتون بخیر من این شلوار رو میخوام سفارش بدم سوالی که داشتم این بود اگه سایز سلوار بهم نخوره میتونم عوضش کنم</s>NOUN,NOUN,PRON,ADJ,ADJ,PRON,DET,NOUN,ADP,VERB,NOUN,VERB,PUNCT,NOUN,ADP,SCONJ,VERB,PRON,AUX,SCONJ,NOUN,NOUN,NOUN,PRON,VERB,VERB,VERB,VERB,VERB,NOUN,PRON,VERB,PUNCT</s>",OTHER
1269,"فرار به جلو نام تکنیکی سیاسیست که احزاب یا حکومتهای که مسئولیتپذیر نیستد یا از مسئولیت فرار میکند از آن استفاده میکند فرار به جلو این تکنیک دمده دیکتاتوری ملاشاهی سخنرانیعلیعبدالرضای اسماعیلبخشی دیماهفرودستان</s>سخنرانی_علی_عبدالرضایی,اسماعیل_بخشی,دی_ماه_فرودستان</s></s>NOUN,ADP,NOUN,NOUN,NOUN,ADJ,ADJ,AUX,SCONJ,NOUN,CCONJ,NOUN,NOUN,SCONJ,ADJ,ADJ,AUX,AUX,CCONJ,ADP,NOUN,NOUN,VERB,ADP,PRON,NOUN,VERB,PUNCT,NOUN,NOUN,ADP,NOUN,PUNCT,DET,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,PROPN,PUNCT,PROPN,PROPN,PROPN,PROPN,PUNCT,PROPN,PROPN,PROPN,NOUN,NOUN,PROPN,PUNCT,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN</s>",OTHER
1270,"از جشنواره امسال کم کم دارم میفهم که دیگه پیر شدم سنم رفته بالا واقعا شدم سال به سال دریغ از پارسال یه فیلم میتونم در طول روز بینم فیلم بعدی به تپش قلب میگذره و اینکه از صندلی بیام جلوی در روی زمین بشینم فیلم بینم آخر هم نصفه فیلم انصراف بدم و بیام خونه</s>ADP,NOUN,NOUN,ADV,ADJ,AUX,VERB,VERB,VERB,SCONJ,ADV,ADJ,VERB,PUNCT,NOUN,PRON,VERB,NOUN,PUNCT,ADV,VERB,NOUN,ADP,NOUN,ADJ,NOUN,NOUN,ADP,NOUN,NOUN,PUNCT,NUM,NOUN,VERB,VERB,VERB,ADP,NOUN,NOUN,VERB,VERB,PUNCT,NOUN,ADJ,ADP,NOUN,NOUN,NOUN,NOUN,VERB,VERB,VERB,VERB,CCONJ,NOUN,ADP,NOUN,VERB,VERB,ADP,NOUN,ADP,NOUN,VERB,VERB,VERB,NOUN,VERB,VERB,PUNCT,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,CCONJ,VERB,VERB,NOUN,PUNCT</s></s>!,!</s>",SAD
1271,"خیلی اعصابم خرابه کلا هروقت یه کاری رو نتونم انجام بدم اعصابم خراب میشه بخشی از موهام میریزه و پاچهی همه رو میگیرم</s>ADV,NOUN,PRON,ADJ,AUX,PUNCT,ADV,DET,NOUN,NUM,NOUN,ADP,VERB,VERB,VERB,NOUN,VERB,NOUN,PRON,ADJ,AUX,PUNCT,NOUN,ADP,NOUN,PRON,VERB,VERB,CCONJ,NOUN,NOUN,NOUN,PRON,ADP,VERB,VERB,PUNCT</s>",ANGRY
1272,"در شرایط فعلیم از دغدغه های والاتون مثلا وای دارم میرم آمریکا حالا غم عالم ریخته رو سرم که اونجا توالت فرنگیه راحت نیستم انقدر بدم میاد که حد نداره میخوام بگیرم بزنمتون آدم شید چرت و پرت نگید</s>ADP,NOUN,ADJ,AUX,ADP,NOUN,NOUN,ADJ,PRON,PUNCT,ADV,INTJ,AUX,VERB,VERB,PROPN,ADV,NOUN,NOUN,VERB,VERB,ADP,PRON,SCONJ,DET,NOUN,NOUN,NOUN,ADJ,AUX,ADJ,AUX,AUX,DET,NOUN,NOUN,VERB,SCONJ,NOUN,VERB,PUNCT,VERB,VERB,VERB,VERB,VERB,PRON,ADJ,AUX,AUX,NOUN,NOUN,CCONJ,NOUN,NOUN,VERB,VERB,VERB</s>",HATE
1273,"از در وزرا اومدم بیرون یه بچه محصل و گرفته بودن دیدم بهار میگه من شلوارمو بدم بهش با تعجب میگم بهار جان خودت چی پس نگام میکنه میگه بابا زیرشم شلوار پوشیدم باز</s>ADP,NOUN,NOUN,VERB,AUX,NOUN,NUM,NOUN,ADJ,ADJ,CCONJ,VERB,AUX,VERB,NOUN,VERB,VERB,PRON,NOUN,PRON,VERB,ADP,PRON,PUNCT,ADP,NOUN,VERB,PROPN,NOUN,PRON,PRON,ADV,ADV,PUNCT,NOUN,NOUN,NOUN,VERB,VERB,VERB,NOUN,ADP,PRON,NOUN,VERB,VERB,AUX,ADV</s>",SURPRISE
1274,"ربات خداوکیل عجب روی دارین شما من فقط یک سوال از شما دارم میشه تاریخ بدین کی رژیم چنج میشه مثلا بگو یک ماه یک سال ده سال</s>NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,DET,ADV,NOUN,NOUN,VERB,AUX,PRON,PUNCT,PRON,ADV,NUM,NOUN,ADP,PRON,VERB,PUNCT,AUX,NOUN,VERB,NOUN,NOUN,ADJ,ADJ,VERB,PUNCT,ADV,VERB,NUM,NOUN,NUM,NOUN,NUM,NOUN,PUNCT,PUNCT</s></s>?,?,?,?,?,?</s>",SURPRISE
1275,"به این میگن یک جمع و یک اواز خوانی ایرانی و اصیل که هم شاد و اذیت کنده نیست و همه هم میپسندن نه مثل اونا که چند وقت پیش زیر پل خاجو جمع شده بودن کنسرت گذاشته بودن پلیس هم اومد جمعشون کرد</s>ADP,PRON,VERB,VERB,NUM,NOUN,CCONJ,NUM,NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,CCONJ,ADJ,ADJ,ADJ,SCONJ,ADV,ADJ,CCONJ,ADJ,ADJ,ADJ,ADJ,AUX,CCONJ,PRON,ADV,VERB,VERB,VERB,PUNCT,PUNCT,ADV,ADP,PRON,PRON,SCONJ,DET,NOUN,ADV,ADP,NOUN,PROPN,PROPN,NOUN,VERB,AUX,NOUN,NOUN,NOUN,VERB,AUX,NOUN,NOUN,ADV,VERB,NOUN,PRON,VERB,PUNCT</s></s>?</s>",OTHER
1276,"زندگی مثل مجموعه ای بی پایان از بدبختی هاست که تنها پیام بازرگانی مختصری از خوشبختی داره</s>NOUN,ADP,NOUN,NOUN,ADJ,ADJ,ADP,NOUN,NOUN,NOUN,AUX,SCONJ,ADV,NOUN,NOUN,ADJ,ADJ,ADP,NOUN,NOUN,NOUN,VERB,PUNCT,PUNCT</s>",SAD
1277,"وحیدصیادینصیری که امسال به تازگی آزاد شده و دوباره در مرداد ماه توسط نیروهای امنیتی قم دستگیر شده بود و در اعتراض به این دستگیری از مهرماه دست به اعتصاب غذا زده بود امروز آذر ماه در اثر روز اعتصاب غذا جان خود را از دست داد</s>وحید_صیادی_نصیری</s></s>PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,SCONJ,NOUN,ADP,NOUN,ADJ,VERB,CCONJ,ADV,ADP,NOUN,NOUN,ADP,NOUN,ADJ,PROPN,ADJ,VERB,AUX,CCONJ,ADP,NOUN,ADP,DET,NOUN,NOUN,ADP,NUM,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,VERB,AUX,NOUN,NUM,PROPN,NOUN,ADP,NOUN,NUM,NUM,NOUN,NOUN,NOUN,NOUN,NOUN,PRON,ADP,ADP,NOUN,VERB,PUNCT</s>",SAD
1278,"در محلهی مـا پـدران کار مـیکنـد مـادران کار میکنـد و غـم مسـول بـزرگ کـردن بچـهاسـت محسنبیدوازی</s>محسن_بیدوازی</s></s>ADP,NOUN,NOUN,NOUN,SCONJ,NOUN,SCONJ,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,VERB,VERB,VERB,VERB,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,VERB,VERB,VERB,VERB,CCONJ,NOUN,NOUN,NOUN,ADJ,NOUN,ADJ,ADJ,ADJ,NOUN,NOUN,ADJ,NOUN,NOUN,NOUN,VERB,NOUN,VERB,AUX,AUX,AUX,PUNCT,PUNCT,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN</s>",SAD
1279,"بهترین هدفون سیم دار با این رنج قیمتهروز ساعته روز هفته روز سال تکرار خواهم کرد که زندگی فوقالعادهست که به تخم هیچکس نیستید حکومت یا مامان جونت قرار نیست کمکت کن خودت باید انجامش بدی مسئولیت پذیر باش ولی زندگی هیچوقت انقدر خوب نبوده شانس ما برای موفقیت و انجام کاری که دوست داریم از همیشه بیشتره </s>PUNCT,ADJ,ADJ,NOUN,NOUN,ADJ,ADJ,ADP,DET,NOUN,NOUN,DET,NOUN,NUM,ADJ,ADJ,ADJ,PUNCT,NUM,NOUN,NOUN,NUM,NUM,NOUN,NOUN,NOUN,AUX,VERB,PUNCT,SCONJ,NOUN,ADJ,ADJ,ADJ,ADJ,AUX,SCONJ,ADP,NOUN,DET,NOUN,AUX,AUX,NOUN,CCONJ,NOUN,NOUN,NOUN,PRON,NOUN,AUX,NOUN,PRON,VERB,NOUN,PRON,PRON,AUX,NOUN,PRON,VERB,ADJ,ADJ,AUX,CCONJ,PUNCT,NOUN,NOUN,PUNCT,ADV,NOUN,DET,NOUN,ADJ,AUX,NOUN,NOUN,PRON,PUNCT,ADP,NOUN,CCONJ,NOUN,NOUN,SCONJ,NOUN,VERB,PUNCT,ADP,NOUN,ADJ,AUX,PUNCT</s>",OTHER
1280,"نه به احترام سلیقه موسیقی عالی ایستاده دست میزنیم </s>ADV,PUNCT,ADP,NOUN,NOUN,NOUN,ADJ,PUNCT,ADJ,ADJ,NOUN,VERB,VERB,VERB,PUNCT,PUNCT</s></s>!</s>",HAPPY
1281,"یه سندومدرک بیارکه این بنده خدا جوان باغیرت وباشخصیت بسیجی تشریف دارن گرچه اگه بسیجی هم باشه ولی بازم دمش گرم بعدشم چرا شماهرچی میشه فقط میخواین ربطش بدین به بسیج وسپاه توخیابون به یکی تذکربدن میگن بسیجیه توبیابونم باشه بازم بسیجیهآخه اینقدردیگه احمق بودن خنده داره والامصیح جون</s>NUM,NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,DET,NOUN,NOUN,ADJ,ADJ,NOUN,NOUN,CCONJ,ADJ,NOUN,NOUN,ADJ,ADJ,NOUN,VERB,AUX,SCONJ,SCONJ,SCONJ,ADJ,ADJ,ADV,AUX,CCONJ,ADV,ADV,NOUN,PRON,ADJ,ADV,ADV,ADV,PRON,NOUN,NOUN,VERB,ADV,VERB,VERB,AUX,NOUN,PRON,VERB,ADP,PROPN,CCONJ,NOUN,NOUN,PUNCT,ADV,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,VERB,VERB,VERB,VERB,NOUN,AUX,PRON,VERB,VERB,AUX,AUX,ADV,ADV,ADJ,AUX,PUNCT,ADV,ADV,ADV,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,NOUN,NOUN,VERB,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN</s></s>?,?,?</s>",OTHER
1282,"روا نیست سرصبحی من با این اعصابم ترابلشوتینگ کنم</s>ADJ,ADJ,AUX,NOUN,NOUN,ADJ,PRON,ADP,DET,NOUN,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,VERB</s>",ANGRY
1283,"مردم از مسئولان نظام متنفر شده اند هموطن سیل زدهی خرمآبادی در حضور واعظی رئیس دفتر روحانی ما نمیخواهیم که شما اینجا بیاید شما تا اسکورت دارید که نیفتید در گل ما تمام زندگیمان در گل است چهلسالشکست چهلسالخیانت فرقهتبهکار نظامرفتنیاست ایرانراپسمیگیریم</s>چهل_سال_شکست,چهل_سال_خیانت,فرقه_تبهکار,نظام_رفتنی_است,ایران_را_پس_میگیریم</s></s>NOUN,ADP,NOUN,NOUN,ADJ,ADJ,VERB,AUX,NOUN,NOUN,NOUN,ADJ,PROPN,PROPN,PROPN,PROPN,ADP,NOUN,NOUN,NOUN,NOUN,PROPN,PUNCT,NOUN,NOUN,NOUN,PROPN,PUNCT,PRON,VERB,VERB,VERB,SCONJ,PRON,NOUN,VERB,VERB,VERB,PUNCT,PRON,PRON,NUM,NOUN,NOUN,NOUN,NOUN,VERB,SCONJ,VERB,VERB,VERB,ADP,NOUN,NOUN,NOUN,PUNCT,PRON,NOUN,NOUN,PRON,ADP,NOUN,NOUN,NOUN,AUX,PUNCT,NUM,NUM,NOUN,NOUN,PUNCT,NOUN,NOUN,PUNCT,NUM,NUM,NOUN,NOUN,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,PUNCT,NOUN,PUNCT,ADJ,ADJ,PUNCT,AUX,PUNCT,PROPN,PUNCT,ADP,PUNCT,NOUN,PUNCT,VERB,VERB,VERB</s>",HATE
1284,"از وقتی پابلو اسکوبارو کشتن اعصابم به هم ریخته اه</s>ADP,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,NOUN,NOUN,PRON,ADP,PRON,VERB,AUX,PUNCT,INTJ,INTJ</s>",ANGRY
